iso_code,continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,new_vaccinations,is_country,new_cases_7day_avg,new_deaths_7day_avg,new_vaccinations_7day_avg,cases_14day_total,deaths_14day_total,case_growth_rate,death_growth_rate,vaccination_growth_rate,cases_per_million,deaths_per_million,vaccinations_per_hundred,vaccinated_share,fully_vaccinated_share,booster_share,death_rate,estimated_active_cases,estimated_recoveries,recovery_rate_proxy
OWID_OCE,Unknown,Oceania,2024-08-11,45038860.0,15003352.0,1809.0,32918.0,16.0,28960501.0,28072902.0,25400951.0,88358812.0,1130.0,False,1809.0,16.0,1130.0,1809.0,16.0,0.0,0.0,0.0,333120.1544621689,730.8799556649525,196.18350020404603,64.30114128110702,62.330400902687146,56.39785509668762,0.21940430378491418,1809.0,14968625.0,99.76853839062098
OMN,Asia,Oman,2024-08-04,4576300.0,399449.0,0.0,4628.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87286.4541223259,1011.2973362760308,0.0,0.0,0.0,0.0,1.1585959659430867,0.0,394821.0,98.84140403405691
PAK,Asia,Pakistan,2024-08-04,235824864.0,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6702.562966388481,129.99477442717827,0.0,0.0,0.0,0.0,1.9394786006348097,0.0,1549975.0,98.06052139936519
PLW,Oceania,Palau,2024-08-04,18084.0,6372.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352355.67352355673,552.9750055297501,0.0,0.0,0.0,0.0,0.15693659761456372,0.0,6362.0,99.84306340238544
PSE,Asia,Palestine,2024-08-04,5250076.0,703228.0,0.0,5708.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133946.25144474098,1087.222356400174,0.0,0.0,0.0,0.0,0.8116855415313383,0.0,697520.0,99.18831445846867
PAN,North America,Panama,2024-08-04,4408582.0,1044821.0,0.0,8748.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236997.0661768342,1984.3115087799204,0.0,0.0,0.0,0.0,0.8372726045896857,0.0,1036073.0,99.16272739541031
PNG,Oceania,Papua New Guinea,2024-08-04,10142625.0,46864.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.500117080144,66.05784991557906,0.0,0.0,0.0,0.0,1.4296688289518606,0.0,46194.0,98.57033117104814
PRY,South America,Paraguay,2024-08-04,6780745.0,735759.0,0.0,19880.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108507.10357047788,2931.8312368331212,0.0,0.0,0.0,0.0,2.701971705408972,0.0,715879.0,97.29802829459103
PER,South America,Peru,2024-08-04,34049588.0,4526977.0,0.0,220975.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132952.47507840625,6489.799524152832,0.0,0.0,0.0,0.0,4.881292747897769,0.0,4306002.0,95.11870725210223
PHL,Asia,Philippines,2024-08-04,115559008.0,4140383.0,0.0,66864.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35829.16703473259,578.613482040275,0.0,0.0,0.0,0.0,1.6149230638808052,0.0,4073519.0,98.38507693611919
PCN,Oceania,Pitcairn,2024-08-04,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85106.3829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
POL,Europe,Poland,2024-08-04,39857144.0,6670799.0,2463.0,120726.0,4.0,0.0,0.0,0.0,0.0,0.0,True,2463.0,4.0,0.0,2463.0,4.0,0.0,0.0,0.0,167367.71204680396,3028.9676550833647,0.0,0.0,0.0,0.0,1.8097682151718257,2463.0,6547610.0,98.15330967100043
PRT,Europe,Portugal,2024-08-04,10270857.0,5664109.0,1055.0,28809.0,50.0,0.0,0.0,0.0,0.0,0.0,True,1055.0,50.0,0.0,1055.0,50.0,0.0,0.0,0.0,551473.8448797408,2804.9265996011823,0.0,0.0,0.0,0.0,0.5086236864438873,1055.0,5634245.0,99.47275025957303
PRI,North America,Puerto Rico,2024-08-04,3252412.0,1252713.0,0.0,5938.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385164.30267752055,1825.7219565048954,0.0,0.0,0.0,0.0,0.47401120607832764,0.0,1246775.0,99.52598879392167
QAT,Asia,Qatar,2024-08-04,2695131.0,514524.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190908.71649652653,256.01723997831647,0.0,0.0,0.0,0.0,0.1341045315670406,0.0,513834.0,99.86589546843297
REU,Africa,Reunion,2024-08-04,974062.0,494595.0,0.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507765.419449686,945.5250281809576,0.0,0.0,0.0,0.0,0.18621296212052285,0.0,493674.0,99.81378703787948
ROU,Europe,Romania,2024-08-04,19659270.0,3541619.0,4633.0,68825.0,6.0,0.0,0.0,0.0,0.0,0.0,True,4633.0,6.0,0.0,4633.0,6.0,0.0,0.0,0.0,180150.07678311554,3500.892962963528,0.0,0.0,0.0,0.0,1.943320272451667,4633.0,3468161.0,97.92586384927345
RUS,Europe,Russia,2024-08-04,144713312.0,24268728.0,7777.0,403188.0,10.0,0.0,0.0,0.0,0.0,0.0,True,7777.0,10.0,0.0,7777.0,10.0,0.0,0.0,0.0,167702.11160670553,2786.115488808659,0.0,0.0,0.0,0.0,1.6613478877014074,7777.0,23857763.0,98.30660675746994
RWA,Africa,Rwanda,2024-08-04,13776702.0,133264.0,0.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9673.142381972115,106.55670711321186,0.0,0.0,0.0,0.0,1.10157281786529,0.0,131796.0,98.89842718213471
BLM,North America,Saint Barthelemy,2024-08-04,10994.0,5507.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500909.58704748045,454.79352374022193,0.0,0.0,0.0,0.0,0.09079353550027239,0.0,5502.0,99.90920646449972
SHN,Africa,Saint Helena,2024-08-04,5401.0,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401036.8450286984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,100.0
KNA,North America,Saint Kitts and Nevis,2024-08-04,47681.0,6607.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138566.7246911768,964.7448669281265,0.0,0.0,0.0,0.0,0.6962312698652944,0.0,6561.0,99.3037687301347
LCA,North America,Saint Lucia,2024-08-04,179872.0,30282.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168353.05105853052,2279.398683508273,0.0,0.0,0.0,0.0,1.3539396341060697,0.0,29872.0,98.64606036589393
MAF,North America,Saint Martin (French part),2024-08-04,31816.0,12324.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387352.2755846115,1445.8134272064372,0.0,0.0,0.0,0.0,0.3732554365465758,0.0,12278.0,99.62674456345343
SPM,North America,Saint Pierre and Miquelon,2024-08-04,5885.0,3426.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582158.0288870009,339.8470688190314,0.0,0.0,0.0,0.0,0.05837711617046118,0.0,3424.0,99.94162288382954
VCT,North America,Saint Vincent and the Grenadines,2024-08-04,103959.0,9674.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93055.91627468521,1192.7779220654295,0.0,0.0,0.0,0.0,1.281786231135001,0.0,9550.0,98.718213768865
WSM,Oceania,Samoa,2024-08-04,222390.0,17057.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76698.59256261523,139.39475695849634,0.0,0.0,0.0,0.0,0.18174356569150496,0.0,17026.0,99.8182564343085
SMR,Europe,San Marino,2024-08-04,33690.0,25292.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750727.2187592757,3739.9821905609974,0.0,0.0,0.0,0.0,0.498181243080816,0.0,25166.0,99.50181875691918
STP,Africa,Sao Tome and Principe,2024-08-04,227393.0,6771.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29776.64220094726,351.81382012638915,0.0,0.0,0.0,0.0,1.1815093782306896,0.0,6691.0,98.8184906217693
SAU,Asia,Saudi Arabia,2024-08-04,36408824.0,841469.0,0.0,9646.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23111.677542784684,264.9357749099504,0.0,0.0,0.0,0.0,1.1463286229201552,0.0,831823.0,98.85367137707985
SEN,Africa,Senegal,2024-08-04,17316452.0,89485.0,0.0,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.629027008536,113.82239271647563,0.0,0.0,0.0,0.0,2.2026037883444154,0.0,87514.0,97.79739621165558
SRB,Europe,Serbia,2024-08-04,6871547.0,2583470.0,0.0,18057.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375966.28532119474,2627.7925480244844,0.0,0.0,0.0,0.0,0.6989436687865545,0.0,2565413.0,99.30105633121345
SYC,Africa,Seychelles,2024-08-04,107135.0,51886.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484304.8490222616,1605.4510664115369,0.0,0.0,0.0,0.0,0.3314959719384805,0.0,51714.0,99.66850402806152
SLE,Africa,Sierra Leone,2024-08-04,8605723.0,7979.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.1736959230503,14.525217695247685,0.0,0.0,0.0,0.0,1.5666123574382753,0.0,7854.0,98.43338764256173
SGP,Asia,Singapore,2024-08-04,5637022.0,3006155.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533287.7891908174,359.05483427242257,0.0,0.0,0.0,0.0,0.06732853096397225,0.0,3004131.0,99.93267146903602
SXM,North America,Sint Maarten (Dutch part),2024-08-04,44192.0,11051.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250067.8855901521,2081.8247646632876,0.0,0.0,0.0,0.0,0.8325038458058095,0.0,10959.0,99.1674961541942
SVK,Europe,Slovakia,2024-08-04,5643455.0,1878002.0,61.0,21227.0,1.0,0.0,0.0,0.0,0.0,0.0,True,61.0,1.0,0.0,61.0,1.0,0.0,0.0,0.0,332775.22368832567,3761.3483229688195,0.0,0.0,0.0,0.0,1.1302969858392056,61.0,1856714.0,98.8664548813047
SVN,Europe,Slovenia,2024-08-04,2119843.0,1356582.0,148.0,10083.0,4.0,0.0,0.0,0.0,0.0,0.0,True,148.0,4.0,0.0,148.0,4.0,0.0,0.0,0.0,639944.5619321809,4756.484324546676,0.0,0.0,0.0,0.0,0.7432650588021955,148.0,1346351.0,99.24582516943318
SLB,Oceania,Solomon Islands,2024-08-04,724272.0,25954.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35834.603574347755,274.75865420725916,0.0,0.0,0.0,0.0,0.7667411574323804,0.0,25755.0,99.23325884256762
SOM,Africa,Somalia,2024-08-04,17597508.0,27334.0,0.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.2881132942232,77.3404961657071,0.0,0.0,0.0,0.0,4.979146850076828,0.0,25973.0,95.02085314992317
ZAF,Africa,South Africa,2024-08-04,59893884.0,4072765.0,0.0,102595.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67999.6809023105,1712.946183286427,0.0,0.0,0.0,0.0,2.519050325761491,0.0,3970170.0,97.4809496742385
OWID_SAM,Unknown,South America,2024-08-04,436816679.0,68809418.0,1308.0,1354187.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1308.0,1.0,0.0,1308.0,1.0,0.0,0.0,0.0,157524.7038586638,3100.1265865125083,0.0,0.0,0.0,0.0,1.9680256560228426,1308.0,67453923.0,98.03007344140013
KOR,Asia,South Korea,2024-08-04,51815808.0,34571873.0,0.0,35934.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667207.0615978815,693.4949272623521,0.0,0.0,0.0,0.0,0.10393998612687255,0.0,34535939.0,99.89606001387313
SSD,Africa,South Sudan,2024-08-04,10913172.0,18823.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.7964203258227,13.469960887631936,0.0,0.0,0.0,0.0,0.7809594644849386,0.0,18676.0,99.21904053551506
ESP,Europe,Spain,2024-08-04,47558632.0,13980340.0,0.0,121852.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293960.0954039217,2562.142662135446,0.0,0.0,0.0,0.0,0.8715953975368267,0.0,13858488.0,99.12840460246318
LKA,Asia,Sri Lanka,2024-08-04,21832150.0,672798.0,1.0,16907.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30816.845798512746,774.4083839658485,0.0,0.0,0.0,0.0,2.5129385045734383,1.0,655890.0,97.48691286240447
SDN,Africa,Sudan,2024-08-04,46874200.0,63993.0,0.0,5046.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.2072995379121,107.64983722388862,0.0,0.0,0.0,0.0,7.885237447845858,0.0,58947.0,92.11476255215413
SUR,South America,Suriname,2024-08-04,618046.0,82501.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133486.82784129336,2274.911576160998,0.0,0.0,0.0,0.0,1.7042217670088848,0.0,81095.0,98.29577823299111
SWE,Europe,Sweden,2024-08-04,10549349.0,2755181.0,630.0,27399.0,28.0,0.0,0.0,0.0,0.0,0.0,True,630.0,28.0,0.0,630.0,28.0,0.0,0.0,0.0,261170.71299849876,2597.221875965996,0.0,0.0,0.0,0.0,0.9944537219151846,630.0,2727152.0,98.9826802667411
CHE,Europe,Switzerland,2024-08-04,8740471.0,4457868.0,426.0,14170.0,0.0,0.0,0.0,0.0,0.0,0.0,True,426.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,510026.06152460206,1621.194098121257,0.0,0.0,0.0,0.0,0.31786495248401253,426.0,4443272.0,99.67257890991837
SYR,Asia,Syria,2024-08-04,22125242.0,57423.0,0.0,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.3614428262526,142.95888831408035,0.0,0.0,0.0,0.0,5.508245824843703,0.0,54260.0,94.4917541751563
TJK,Asia,Tajikistan,2024-08-04,9952789.0,17786.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.036779338937,12.559293681399254,0.0,0.0,0.0,0.0,0.7027999550208028,0.0,17661.0,99.29720004497919
TZA,Africa,Tanzania,2024-08-04,65497752.0,43230.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.022652380497,12.916473835621106,0.0,0.0,0.0,0.0,1.9569743233865373,0.0,42384.0,98.04302567661345
THA,Asia,Thailand,2024-08-04,71697024.0,4799180.0,560.0,34715.0,1.0,0.0,0.0,0.0,0.0,0.0,True,560.0,1.0,0.0,560.0,1.0,0.0,0.0,0.0,66936.94845688435,484.1902503512558,0.0,0.0,0.0,0.0,0.7233527394263186,560.0,4763905.0,99.26497860051093
TGO,Africa,Togo,2024-08-04,8848700.0,39530.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4467.32288358742,32.77317572072734,0.0,0.0,0.0,0.0,0.7336200354161396,0.0,39240.0,99.26637996458386
TKL,Oceania,Tokelau,2024-08-04,1893.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42260.96143687269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0
TON,Oceania,Tonga,2024-08-04,106867.0,16976.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158851.65673219983,112.28910702087643,0.0,0.0,0.0,0.0,0.0706880301602262,0.0,16964.0,99.92931196983977
TTO,North America,Trinidad and Tobago,2024-08-04,1531043.0,191496.0,0.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125075.52041320852,2867.3263912248053,0.0,0.0,0.0,0.0,2.2924760830513433,0.0,187106.0,97.70752391694866
TUN,Africa,Tunisia,2024-08-04,12356116.0,1153361.0,0.0,29423.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93343.32892310173,2381.2499008588134,0.0,0.0,0.0,0.0,2.551065971538833,0.0,1123938.0,97.44893402846117
TUR,Asia,Turkey,2024-08-04,85341248.0,17004718.0,0.0,101419.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199255.55810948534,1188.3936827359262,0.0,0.0,0.0,0.0,0.5964168297292551,0.0,16903299.0,99.40358317027075
TKM,Asia,Turkmenistan,2024-08-04,6430777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCA,North America,Turks and Caicos Islands,2024-08-04,45726.0,6805.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148821.2395573634,874.7758386913353,0.0,0.0,0.0,0.0,0.5878030859662012,0.0,6765.0,99.4121969140338
TUV,Oceania,Tuvalu,2024-08-04,11335.0,2943.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259638.28848698724,88.2223202470225,0.0,0.0,0.0,0.0,0.03397893306150187,0.0,2942.0,99.9660210669385
UGA,Africa,Uganda,2024-08-04,47249588.0,172154.0,0.0,3632.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.5026692719525,76.8683951275935,0.0,0.0,0.0,0.0,2.109738954656877,0.0,168522.0,97.89026104534312
UKR,Europe,Ukraine,2024-08-04,39701744.0,5532777.0,171.0,109920.0,0.0,0.0,0.0,0.0,0.0,0.0,True,171.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,139358.53800276382,2768.644118001466,0.0,0.0,0.0,0.0,1.9867057718032013,171.0,5422686.0,98.01020355600814
ARE,Asia,United Arab Emirates,2024-08-04,9441138.0,1067030.0,0.0,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113019.2144209734,248.80475213899,0.0,0.0,0.0,0.0,0.2201437635305474,0.0,1064681.0,99.77985623646946
GBR,Europe,United Kingdom,2024-08-04,67508936.0,24974629.0,3400.0,232112.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3400.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,369945.52839641855,3438.2411241083696,0.0,0.0,0.0,0.0,0.9293911833485093,3400.0,24739117.0,99.05699500080661
USA,North America,United States,2024-08-04,338289856.0,103436829.0,0.0,1193165.0,619.0,0.0,0.0,0.0,0.0,0.0,True,0.0,619.0,0.0,0.0,619.0,0.0,0.0,0.0,305763.9097519968,3527.04930058559,0.0,0.0,0.0,0.0,1.1535204738343245,0.0,102243664.0,98.84647952616568
VIR,North America,United States Virgin Islands,2024-08-04,99479.0,25389.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255219.69460891242,1326.913217865077,0.0,0.0,0.0,0.0,0.5199101973295521,0.0,25257.0,99.48008980267045
OWID_UMC,Unknown,Upper-middle-income countries,2024-08-14,2525921300.0,251753518.0,14277.0,2824452.0,29.0,2109015426.0,1990653301.0,1265984687.0,5449980941.0,21.0,False,14277.0,29.0,21.0,14277.0,29.0,0.0,0.0,0.0,99667.99757379615,1118.1868572073088,215.76210394995283,83.4948985148508,78.80899935401789,50.119720159135596,1.1219116310422323,14277.0,248914789.0,98.87241734592166
URY,South America,Uruguay,2024-08-04,3422796.0,1041346.0,15.0,7682.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,304238.40626201505,2244.363964431418,0.0,0.0,0.0,0.0,0.7376990932888781,15.0,1033649.0,99.26086046328501
UZB,Asia,Uzbekistan,2024-08-04,34627648.0,175081.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5056.104301395232,29.34071641250367,0.0,0.0,0.0,0.0,0.5803028312609592,0.0,174065.0,99.41969716873903
VUT,Oceania,Vanuatu,2024-08-04,326744.0,12019.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36784.149058590214,42.846999485836,0.0,0.0,0.0,0.0,0.11648223645894001,0.0,12005.0,99.88351776354106
VAT,Europe,Vatican,2024-08-04,808.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32178.21782178218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,100.0
VEN,South America,Venezuela,2024-08-04,28301700.0,552695.0,0.0,5856.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19528.68555599134,206.91336562821314,0.0,0.0,0.0,0.0,1.0595355485394296,0.0,546839.0,98.94046445146057
VNM,Asia,Vietnam,2024-08-04,98186856.0,11624000.0,0.0,43206.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118386.51804881093,440.0385322450899,0.0,0.0,0.0,0.0,0.3716964900206469,0.0,11580794.0,99.62830350997936
WLF,Oceania,Wallis and Futuna,2024-08-04,11596.0,3760.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324249.74129010004,776.1296998965161,0.0,0.0,0.0,0.0,0.23936170212765956,0.0,3751.0,99.76063829787233
OWID_WRL,Unknown,World,2024-08-14,7975105024.0,775866783.0,47169.0,7057132.0,815.0,5631263739.0,5177942957.0,2817381093.0,13578774356.0,1452.0,False,47169.0,815.0,1452.0,47169.0,815.0,0.0,0.0,0.0,97286.08973363158,884.8951805352426,170.264520845011,70.61052766143484,64.92632938898836,35.327197378861754,0.9095803757331368,47169.0,768762482.0,99.08434010120524
YEM,Asia,Yemen,2024-08-04,33696612.0,11945.0,0.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.48667658339065,64.0717232937246,0.0,0.0,0.0,0.0,18.07450816241105,0.0,9786.0,81.92549183758895
ZMB,Africa,Zambia,2024-08-04,20017670.0,349842.0,18.0,4077.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,17476.659371445327,203.67005750419506,0.0,0.0,0.0,0.0,1.1653832301438936,18.0,345747.0,98.82947159003207
ZWE,Africa,Zimbabwe,2024-08-04,16320539.0,266386.0,0.0,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16322.132498197518,351.7040705579638,0.0,0.0,0.0,0.0,2.154767893207601,0.0,260646.0,97.8452321067924
